Codigo_region;Circunscripción_senatorial;Distrito;region;comuna;votos_validos_opcion;opcion;votos_opcion
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;4336;APRUEBO;4336
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;9703;RECHAZO;9703
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;0;VOTOS EN BLANCO;99
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;0;VOTOS NULOS;186
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;2696;APRUEBO;2696
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;3838;RECHAZO;3838
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;0;VOTOS EN BLANCO;79
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;0;VOTOS NULOS;162
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;2804;APRUEBO;2804
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;7100;RECHAZO;7100
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;0;VOTOS EN BLANCO;58
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;0;VOTOS NULOS;118
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;2120;APRUEBO;2120
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;4154;RECHAZO;4154
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;0;VOTOS EN BLANCO;57
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;0;VOTOS NULOS;78
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;2880;APRUEBO;2880
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;6520;RECHAZO;6520
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;0;VOTOS EN BLANCO;71
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;0;VOTOS NULOS;153
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;4230;APRUEBO;4230
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;7395;RECHAZO;7395
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;0;VOTOS EN BLANCO;102
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;0;VOTOS NULOS;142
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;4496;APRUEBO;4496
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;11354;RECHAZO;11354
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;0;VOTOS EN BLANCO;95
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;0;VOTOS NULOS;158
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHILEMU;5939;APRUEBO;5939
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHILEMU;9576;RECHAZO;9576
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHILEMU;0;VOTOS EN BLANCO;106
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHILEMU;0;VOTOS NULOS;285
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PLACILLA;2192;APRUEBO;2192
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PLACILLA;5504;RECHAZO;5504
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PLACILLA;0;VOTOS EN BLANCO;58
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PLACILLA;0;VOTOS NULOS;110
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PUMANQUE;1085;APRUEBO;1085
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PUMANQUE;2656;RECHAZO;2656
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PUMANQUE;0;VOTOS EN BLANCO;26
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PUMANQUE;0;VOTOS NULOS;42
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN FERNANDO;19500;APRUEBO;19500
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN FERNANDO;36799;RECHAZO;36799
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN FERNANDO;0;VOTOS EN BLANCO;289
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN FERNANDO;0;VOTOS NULOS;807
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SANTA CRUZ;8553;APRUEBO;8553
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SANTA CRUZ;20453;RECHAZO;20453
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SANTA CRUZ;0;VOTOS EN BLANCO;208
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SANTA CRUZ;0;VOTOS NULOS;410
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN VICENTE;12922;APRUEBO;12922
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN VICENTE;24429;RECHAZO;24429
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN VICENTE;0;VOTOS EN BLANCO;262
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN VICENTE;0;VOTOS NULOS;566
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CONSTITUCION;9433;APRUEBO;9433
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CONSTITUCION;25831;RECHAZO;25831
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CONSTITUCION;0;VOTOS EN BLANCO;229
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CONSTITUCION;0;VOTOS NULOS;573
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CUREPTO;2674;APRUEBO;2674
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CUREPTO;6132;RECHAZO;6132
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CUREPTO;0;VOTOS EN BLANCO;83
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CUREPTO;0;VOTOS NULOS;173
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CURICO;36144;APRUEBO;36144
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CURICO;71872;RECHAZO;71872
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CURICO;0;VOTOS EN BLANCO;621
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CURICO;0;VOTOS NULOS;1531
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;EMPEDRADO;763;APRUEBO;763
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;EMPEDRADO;3187;RECHAZO;3187
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;EMPEDRADO;0;VOTOS EN BLANCO;20
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;EMPEDRADO;0;VOTOS NULOS;34
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;HUALAÑE;2816;APRUEBO;2816
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;HUALAÑE;5810;RECHAZO;5810
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;HUALAÑE;0;VOTOS EN BLANCO;79
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;HUALAÑE;0;VOTOS NULOS;153
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;LICANTEN;2012;APRUEBO;2012
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;LICANTEN;4032;RECHAZO;4032
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;LICANTEN;0;VOTOS EN BLANCO;42
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;LICANTEN;0;VOTOS NULOS;77
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MAULE;6627;APRUEBO;6627
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MAULE;17955;RECHAZO;17955
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MAULE;0;VOTOS EN BLANCO;114
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MAULE;0;VOTOS NULOS;406
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MOLINA;11611;APRUEBO;11611
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MOLINA;24426;RECHAZO;24426
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MOLINA;0;VOTOS EN BLANCO;186
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MOLINA;0;VOTOS NULOS;559
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PELARCO;1786;APRUEBO;1786
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PELARCO;6258;RECHAZO;6258
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PELARCO;0;VOTOS EN BLANCO;37
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PELARCO;0;VOTOS NULOS;116
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PENCAHUE;2065;APRUEBO;2065
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PENCAHUE;7216;RECHAZO;7216
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PENCAHUE;0;VOTOS EN BLANCO;44
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PENCAHUE;0;VOTOS NULOS;97
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RAUCO;2177;APRUEBO;2177
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RAUCO;6975;RECHAZO;6975
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RAUCO;0;VOTOS EN BLANCO;56
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RAUCO;0;VOTOS NULOS;183
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RIO CLARO;2637;APRUEBO;2637
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RIO CLARO;8830;RECHAZO;8830
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RIO CLARO;0;VOTOS EN BLANCO;76
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RIO CLARO;0;VOTOS NULOS;152
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;ROMERAL;3229;APRUEBO;3229
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;ROMERAL;9700;RECHAZO;9700
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;ROMERAL;0;VOTOS EN BLANCO;74
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;ROMERAL;0;VOTOS NULOS;164
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAGRADA FAMILIA;4371;APRUEBO;4371
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAGRADA FAMILIA;10706;RECHAZO;10706
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAGRADA FAMILIA;0;VOTOS EN BLANCO;89
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAGRADA FAMILIA;0;VOTOS NULOS;145
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN CLEMENTE;8090;APRUEBO;8090
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN CLEMENTE;26170;RECHAZO;26170
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN CLEMENTE;0;VOTOS EN BLANCO;207
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN CLEMENTE;0;VOTOS NULOS;454
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN RAFAEL;2026;APRUEBO;2026
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN RAFAEL;6258;RECHAZO;6258
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN RAFAEL;0;VOTOS EN BLANCO;49
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN RAFAEL;0;VOTOS NULOS;80
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TALCA;59243;APRUEBO;59243
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TALCA;104224;RECHAZO;104224
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TALCA;0;VOTOS EN BLANCO;778
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TALCA;0;VOTOS NULOS;2128
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TENO;5608;APRUEBO;5608
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TENO;17588;RECHAZO;17588
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TENO;0;VOTOS EN BLANCO;119
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TENO;0;VOTOS NULOS;387
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;VICHUQUEN;1363;APRUEBO;1363
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;VICHUQUEN;3061;RECHAZO;3061
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;VICHUQUEN;0;VOTOS EN BLANCO;35
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;VICHUQUEN;0;VOTOS NULOS;43
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CAUQUENES;5927;APRUEBO;5927
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CAUQUENES;26604;RECHAZO;26604
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CAUQUENES;0;VOTOS EN BLANCO;179
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CAUQUENES;0;VOTOS NULOS;397
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CHANCO;1605;APRUEBO;1605
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CHANCO;6546;RECHAZO;6546
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CHANCO;0;VOTOS EN BLANCO;47
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CHANCO;0;VOTOS NULOS;97
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;COLBUN;4373;APRUEBO;4373
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;COLBUN;12605;RECHAZO;12605
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;COLBUN;0;VOTOS EN BLANCO;117
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;COLBUN;0;VOTOS NULOS;234
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LINARES;20437;APRUEBO;20437
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LINARES;52116;RECHAZO;52116
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LINARES;0;VOTOS EN BLANCO;353
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LINARES;0;VOTOS NULOS;976
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LONGAVI;4858;APRUEBO;4858
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LONGAVI;20257;RECHAZO;20257
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LONGAVI;0;VOTOS EN BLANCO;122
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LONGAVI;0;VOTOS NULOS;307
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PARRAL;7817;APRUEBO;7817
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PARRAL;25868;RECHAZO;25868
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PARRAL;0;VOTOS EN BLANCO;157
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PARRAL;0;VOTOS NULOS;395
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PELLUHUE;1695;APRUEBO;1695
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PELLUHUE;5372;RECHAZO;5372
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PELLUHUE;0;VOTOS EN BLANCO;30
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PELLUHUE;0;VOTOS NULOS;106
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;RETIRO;2803;APRUEBO;2803
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;RETIRO;13716;RECHAZO;13716
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;RETIRO;0;VOTOS EN BLANCO;102
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;RETIRO;0;VOTOS NULOS;194
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;SAN JAVIER;8655;APRUEBO;8655
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;SAN JAVIER;27312;RECHAZO;27312
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;SAN JAVIER;0;VOTOS EN BLANCO;178
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;SAN JAVIER;0;VOTOS NULOS;514
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;VILLA ALEGRE;2732;APRUEBO;2732
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;VILLA ALEGRE;9841;RECHAZO;9841
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;VILLA ALEGRE;0;VOTOS EN BLANCO;86
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;VILLA ALEGRE;0;VOTOS NULOS;190
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;YERBAS BUENAS;2829;APRUEBO;2829
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;YERBAS BUENAS;11474;RECHAZO;11474
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;YERBAS BUENAS;0;VOTOS EN BLANCO;68
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;YERBAS BUENAS;0;VOTOS NULOS;184
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CHIGUAYANTE;23653;APRUEBO;23653
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CHIGUAYANTE;37090;RECHAZO;37090
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CHIGUAYANTE;0;VOTOS EN BLANCO;365
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CHIGUAYANTE;0;VOTOS NULOS;1140
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CONCEPCION;65101;APRUEBO;65101
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CONCEPCION;102263;RECHAZO;102263
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CONCEPCION;0;VOTOS EN BLANCO;864
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CONCEPCION;0;VOTOS NULOS;2377
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CORONEL;25665;APRUEBO;25665
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CORONEL;53358;RECHAZO;53358
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CORONEL;0;VOTOS EN BLANCO;423
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CORONEL;0;VOTOS NULOS;1349
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;FLORIDA;2085;APRUEBO;2085
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;FLORIDA;7517;RECHAZO;7517
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;FLORIDA;0;VOTOS EN BLANCO;76
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;FLORIDA;0;VOTOS NULOS;119
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;HUALPEN;26284;APRUEBO;26284
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;HUALPEN;42148;RECHAZO;42148
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;HUALPEN;0;VOTOS EN BLANCO;343
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;HUALPEN;0;VOTOS NULOS;1227
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;HUALQUI;5255;APRUEBO;5255
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;HUALQUI;13222;RECHAZO;13222
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;HUALQUI;0;VOTOS EN BLANCO;112
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;HUALQUI;0;VOTOS NULOS;330
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;PENCO;14094;APRUEBO;14094
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;PENCO;23333;RECHAZO;23333
