codigo_region;codigo_comuna;region;comuna;pop_hombre_2024;pop_mujer_2024;Grupo_edad;pop_censo_2024
3;3202;Atacama;Diego de Almagro;417;459;35 a 39;876
3;3202;Atacama;Diego de Almagro;424;464;40 a 44;888
3;3202;Atacama;Diego de Almagro;374;424;45 a 49;798
3;3202;Atacama;Diego de Almagro;385;372;50 a 54;757
3;3202;Atacama;Diego de Almagro;361;348;55 a 59;709
3;3202;Atacama;Diego de Almagro;314;353;60 a 64;667
3;3202;Atacama;Diego de Almagro;209;205;65 a 69;414
3;3202;Atacama;Diego de Almagro;146;144;70 a 74;290
3;3202;Atacama;Diego de Almagro;122;115;75 a 79;237
3;3202;Atacama;Diego de Almagro;58;78;80 a 84;136
3;3202;Atacama;Diego de Almagro;45;50;85 o más;95
3;3301;Atacama;Vallenar;1340;1194;0 a 4;2534
3;3301;Atacama;Vallenar;1925;1833;5 a 9;3758
3;3301;Atacama;Vallenar;2156;2093;10 a 14;4249
3;3301;Atacama;Vallenar;1906;1680;15 a 19;3586
3;3301;Atacama;Vallenar;1632;1445;20 a 24;3077
3;3301;Atacama;Vallenar;1899;1901;25 a 29;3800
3;3301;Atacama;Vallenar;2069;2168;30 a 34;4237
3;3301;Atacama;Vallenar;1912;2125;35 a 39;4037
3;3301;Atacama;Vallenar;1692;1766;40 a 44;3458
3;3301;Atacama;Vallenar;1538;1645;45 a 49;3183
3;3301;Atacama;Vallenar;1614;1776;50 a 54;3390
3;3301;Atacama;Vallenar;1672;1826;55 a 59;3498
3;3301;Atacama;Vallenar;1590;1775;60 a 64;3365
3;3301;Atacama;Vallenar;1222;1435;65 a 69;2657
3;3301;Atacama;Vallenar;927;1079;70 a 74;2006
3;3301;Atacama;Vallenar;639;742;75 a 79;1381
3;3301;Atacama;Vallenar;466;633;80 a 84;1099
3;3301;Atacama;Vallenar;342;565;85 o más;907
3;3302;Atacama;Alto del Carmen;93;79;0 a 4;172
3;3302;Atacama;Alto del Carmen;141;138;5 a 9;279
3;3302;Atacama;Alto del Carmen;161;176;10 a 14;337
3;3302;Atacama;Alto del Carmen;145;136;15 a 19;281
3;3302;Atacama;Alto del Carmen;109;116;20 a 24;225
3;3302;Atacama;Alto del Carmen;101;124;25 a 29;225
3;3302;Atacama;Alto del Carmen;158;149;30 a 34;307
3;3302;Atacama;Alto del Carmen;143;162;35 a 39;305
3;3302;Atacama;Alto del Carmen;150;140;40 a 44;290
3;3302;Atacama;Alto del Carmen;153;154;45 a 49;307
3;3302;Atacama;Alto del Carmen;188;167;50 a 54;355
3;3302;Atacama;Alto del Carmen;171;185;55 a 59;356
3;3302;Atacama;Alto del Carmen;184;141;60 a 64;325
3;3302;Atacama;Alto del Carmen;162;127;65 a 69;289
3;3302;Atacama;Alto del Carmen;140;116;70 a 74;256
3;3302;Atacama;Alto del Carmen;113;82;75 a 79;195
3;3302;Atacama;Alto del Carmen;70;68;80 a 84;138
3;3302;Atacama;Alto del Carmen;72;74;85 o más;146
3;3303;Atacama;Freirina;170;176;0 a 4;346
3;3303;Atacama;Freirina;265;251;5 a 9;516
3;3303;Atacama;Freirina;328;299;10 a 14;627
3;3303;Atacama;Freirina;257;256;15 a 19;513
3;3303;Atacama;Freirina;207;170;20 a 24;377
3;3303;Atacama;Freirina;202;276;25 a 29;478
3;3303;Atacama;Freirina;291;311;30 a 34;602
3;3303;Atacama;Freirina;264;256;35 a 39;520
3;3303;Atacama;Freirina;204;238;40 a 44;442
3;3303;Atacama;Freirina;215;226;45 a 49;441
3;3303;Atacama;Freirina;232;219;50 a 54;451
3;3303;Atacama;Freirina;289;270;55 a 59;559
3;3303;Atacama;Freirina;258;264;60 a 64;522
3;3303;Atacama;Freirina;193;185;65 a 69;378
3;3303;Atacama;Freirina;130;166;70 a 74;296
3;3303;Atacama;Freirina;114;112;75 a 79;226
3;3303;Atacama;Freirina;66;76;80 a 84;142
3;3303;Atacama;Freirina;58;83;85 o más;141
3;3304;Atacama;Huasco;209;210;0 a 4;419
3;3304;Atacama;Huasco;295;300;5 a 9;595
3;3304;Atacama;Huasco;365;371;10 a 14;736
3;3304;Atacama;Huasco;329;245;15 a 19;574
3;3304;Atacama;Huasco;260;271;20 a 24;531
3;3304;Atacama;Huasco;303;300;25 a 29;603
3;3304;Atacama;Huasco;341;383;30 a 34;724
3;3304;Atacama;Huasco;339;325;35 a 39;664
3;3304;Atacama;Huasco;269;305;40 a 44;574
3;3304;Atacama;Huasco;261;248;45 a 49;509
3;3304;Atacama;Huasco;250;252;50 a 54;502
3;3304;Atacama;Huasco;303;343;55 a 59;646
3;3304;Atacama;Huasco;341;319;60 a 64;660
3;3304;Atacama;Huasco;272;310;65 a 69;582
3;3304;Atacama;Huasco;198;226;70 a 74;424
3;3304;Atacama;Huasco;140;132;75 a 79;272
3;3304;Atacama;Huasco;99;100;80 a 84;199
3;3304;Atacama;Huasco;58;97;85 o más;155
4;4101;Coquimbo;La Serena;5611;5503;0 a 4;11114
4;4101;Coquimbo;La Serena;7910;7804;5 a 9;15714
4;4101;Coquimbo;La Serena;9361;9216;10 a 14;18577
4;4101;Coquimbo;La Serena;9329;9079;15 a 19;18408
4;4101;Coquimbo;La Serena;9571;9196;20 a 24;18767
4;4101;Coquimbo;La Serena;9675;9469;25 a 29;19144
4;4101;Coquimbo;La Serena;10311;10493;30 a 34;20804
4;4101;Coquimbo;La Serena;9291;9556;35 a 39;18847
4;4101;Coquimbo;La Serena;8053;8937;40 a 44;16990
4;4101;Coquimbo;La Serena;7329;8249;45 a 49;15578
4;4101;Coquimbo;La Serena;7141;8193;50 a 54;15334
4;4101;Coquimbo;La Serena;6542;7812;55 a 59;14354
4;4101;Coquimbo;La Serena;6087;7356;60 a 64;13443
4;4101;Coquimbo;La Serena;5039;5999;65 a 69;11038
4;4101;Coquimbo;La Serena;3662;4616;70 a 74;8278
4;4101;Coquimbo;La Serena;2611;3447;75 a 79;6058
4;4101;Coquimbo;La Serena;1653;2393;80 a 84;4046
4;4101;Coquimbo;La Serena;1231;2416;85 o más;3647
4;4102;Coquimbo;Coquimbo;6319;6240;0 a 4;12559
4;4102;Coquimbo;Coquimbo;9048;8745;5 a 9;17793
4;4102;Coquimbo;Coquimbo;10535;9983;10 a 14;20518
4;4102;Coquimbo;Coquimbo;9366;9028;15 a 19;18394
4;4102;Coquimbo;Coquimbo;9327;9202;20 a 24;18529
4;4102;Coquimbo;Coquimbo;9784;9837;25 a 29;19621
4;4102;Coquimbo;Coquimbo;10565;10921;30 a 34;21486
4;4102;Coquimbo;Coquimbo;9848;10405;35 a 39;20253
4;4102;Coquimbo;Coquimbo;8616;9415;40 a 44;18031
4;4102;Coquimbo;Coquimbo;7815;8596;45 a 49;16411
4;4102;Coquimbo;Coquimbo;7673;8311;50 a 54;15984
4;4102;Coquimbo;Coquimbo;7155;8230;55 a 59;15385
4;4102;Coquimbo;Coquimbo;6617;7688;60 a 64;14305
4;4102;Coquimbo;Coquimbo;5574;6415;65 a 69;11989
4;4102;Coquimbo;Coquimbo;4022;4814;70 a 74;8836
4;4102;Coquimbo;Coquimbo;2838;3383;75 a 79;6221
4;4102;Coquimbo;Coquimbo;1695;2353;80 a 84;4048
4;4102;Coquimbo;Coquimbo;1129;2227;85 o más;3356
4;4103;Coquimbo;Andacollo;257;218;0 a 4;475
4;4103;Coquimbo;Andacollo;387;338;5 a 9;725
4;4103;Coquimbo;Andacollo;449;454;10 a 14;903
4;4103;Coquimbo;Andacollo;398;380;15 a 19;778
4;4103;Coquimbo;Andacollo;379;329;20 a 24;708
4;4103;Coquimbo;Andacollo;351;357;25 a 29;708
4;4103;Coquimbo;Andacollo;380;438;30 a 34;818
4;4103;Coquimbo;Andacollo;377;375;35 a 39;752
4;4103;Coquimbo;Andacollo;349;335;40 a 44;684
4;4103;Coquimbo;Andacollo;309;308;45 a 49;617
4;4103;Coquimbo;Andacollo;378;379;50 a 54;757
4;4103;Coquimbo;Andacollo;447;455;55 a 59;902
4;4103;Coquimbo;Andacollo;397;389;60 a 64;786
4;4103;Coquimbo;Andacollo;319;289;65 a 69;608
4;4103;Coquimbo;Andacollo;241;245;70 a 74;486
4;4103;Coquimbo;Andacollo;172;199;75 a 79;371
4;4103;Coquimbo;Andacollo;112;154;80 a 84;266
4;4103;Coquimbo;Andacollo;98;124;85 o más;222
4;4104;Coquimbo;La Higuera;117;87;0 a 4;204
4;4104;Coquimbo;La Higuera;142;125;5 a 9;267
4;4104;Coquimbo;La Higuera;160;150;10 a 14;310
4;4104;Coquimbo;La Higuera;150;140;15 a 19;290
4;4104;Coquimbo;La Higuera;165;130;20 a 24;295
4;4104;Coquimbo;La Higuera;135;136;25 a 29;271
4;4104;Coquimbo;La Higuera;132;119;30 a 34;251
4;4104;Coquimbo;La Higuera;119;136;35 a 39;255
4;4104;Coquimbo;La Higuera;144;116;40 a 44;260
4;4104;Coquimbo;La Higuera;153;141;45 a 49;294
4;4104;Coquimbo;La Higuera;154;134;50 a 54;288
4;4104;Coquimbo;La Higuera;161;142;55 a 59;303
4;4104;Coquimbo;La Higuera;136;128;60 a 64;264
4;4104;Coquimbo;La Higuera;170;116;65 a 69;286
4;4104;Coquimbo;La Higuera;98;98;70 a 74;196
4;4104;Coquimbo;La Higuera;89;61;75 a 79;150
4;4104;Coquimbo;La Higuera;48;41;80 a 84;89
4;4104;Coquimbo;La Higuera;26;36;85 o más;62
4;4105;Coquimbo;Paiguano;96;100;0 a 4;196
4;4105;Coquimbo;Paiguano;120;118;5 a 9;238
4;4105;Coquimbo;Paiguano;181;150;10 a 14;331
4;4105;Coquimbo;Paiguano;127;129;15 a 19;256
4;4105;Coquimbo;Paiguano;122;112;20 a 24;234
4;4105;Coquimbo;Paiguano;132;143;25 a 29;275
4;4105;Coquimbo;Paiguano;177;167;30 a 34;344
4;4105;Coquimbo;Paiguano;151;175;35 a 39;326
4;4105;Coquimbo;Paiguano;123;154;40 a 44;277
4;4105;Coquimbo;Paiguano;155;144;45 a 49;299
4;4105;Coquimbo;Paiguano;176;166;50 a 54;342
4;4105;Coquimbo;Paiguano;168;192;55 a 59;360
4;4105;Coquimbo;Paiguano;178;183;60 a 64;361
4;4105;Coquimbo;Paiguano;134;106;65 a 69;240
4;4105;Coquimbo;Paiguano;118;93;70 a 74;211
4;4105;Coquimbo;Paiguano;62;86;75 a 79;148
4;4105;Coquimbo;Paiguano;52;60;80 a 84;112
4;4105;Coquimbo;Paiguano;38;61;85 o más;99
4;4106;Coquimbo;Vicuña;646;623;0 a 4;1269
4;4106;Coquimbo;Vicuña;918;834;5 a 9;1752
4;4106;Coquimbo;Vicuña;1130;1001;10 a 14;2131
4;4106;Coquimbo;Vicuña;932;933;15 a 19;1865
4;4106;Coquimbo;Vicuña;932;914;20 a 24;1846
4;4106;Coquimbo;Vicuña;950;962;25 a 29;1912
4;4106;Coquimbo;Vicuña;993;1049;30 a 34;2042
4;4106;Coquimbo;Vicuña;918;1036;35 a 39;1954
4;4106;Coquimbo;Vicuña;810;931;40 a 44;1741
4;4106;Coquimbo;Vicuña;798;912;45 a 49;1710
4;4106;Coquimbo;Vicuña;846;924;50 a 54;1770
4;4106;Coquimbo;Vicuña;918;1017;55 a 59;1935
4;4106;Coquimbo;Vicuña;855;881;60 a 64;1736
4;4106;Coquimbo;Vicuña;742;746;65 a 69;1488
4;4106;Coquimbo;Vicuña;501;545;70 a 74;1046
4;4106;Coquimbo;Vicuña;371;391;75 a 79;762
4;4106;Coquimbo;Vicuña;247;330;80 a 84;577
4;4106;Coquimbo;Vicuña;231;280;85 o más;511
4;4201;Coquimbo;Illapel;724;721;0 a 4;1445
4;4201;Coquimbo;Illapel;1056;992;5 a 9;2048
4;4201;Coquimbo;Illapel;1177;1118;10 a 14;2295
4;4201;Coquimbo;Illapel;1016;957;15 a 19;1973
4;4201;Coquimbo;Illapel;917;849;20 a 24;1766
4;4201;Coquimbo;Illapel;1033;1035;25 a 29;2068
4;4201;Coquimbo;Illapel;1109;1181;30 a 34;2290
4;4201;Coquimbo;Illapel;1146;1227;35 a 39;2373
4;4201;Coquimbo;Illapel;1005;1101;40 a 44;2106
4;4201;Coquimbo;Illapel;884;972;45 a 49;1856
4;4201;Coquimbo;Illapel;1031;1099;50 a 54;2130
4;4201;Coquimbo;Illapel;1004;1139;55 a 59;2143
4;4201;Coquimbo;Illapel;1014;1045;60 a 64;2059
4;4201;Coquimbo;Illapel;836;905;65 a 69;1741
4;4201;Coquimbo;Illapel;660;765;70 a 74;1425
4;4201;Coquimbo;Illapel;437;549;75 a 79;986
4;4201;Coquimbo;Illapel;287;425;80 a 84;712
4;4201;Coquimbo;Illapel;212;381;85 o más;593
4;4202;Coquimbo;Canela;201;174;0 a 4;375
4;4202;Coquimbo;Canela;261;253;5 a 9;514
4;4202;Coquimbo;Canela;296;270;10 a 14;566
4;4202;Coquimbo;Canela;273;225;15 a 19;498
4;4202;Coquimbo;Canela;261;237;20 a 24;498
4;4202;Coquimbo;Canela;287;251;25 a 29;538
4;4202;Coquimbo;Canela;306;305;30 a 34;611
4;4202;Coquimbo;Canela;289;271;35 a 39;560
4;4202;Coquimbo;Canela;270;297;40 a 44;567
4;4202;Coquimbo;Canela;276;304;45 a 49;580
4;4202;Coquimbo;Canela;298;320;50 a 54;618
4;4202;Coquimbo;Canela;385;379;55 a 59;764
4;4202;Coquimbo;Canela;343;348;60 a 64;691
4;4202;Coquimbo;Canela;337;322;65 a 69;659
4;4202;Coquimbo;Canela;298;261;70 a 74;559
4;4202;Coquimbo;Canela;192;186;75 a 79;378
4;4202;Coquimbo;Canela;136;160;80 a 84;296
4;4202;Coquimbo;Canela;160;207;85 o más;367
4;4203;Coquimbo;Los Vilos;589;633;0 a 4;1222
4;4203;Coquimbo;Los Vilos;760;741;5 a 9;1501
4;4203;Coquimbo;Los Vilos;914;763;10 a 14;1677
4;4203;Coquimbo;Los Vilos;787;682;15 a 19;1469
4;4203;Coquimbo;Los Vilos;630;599;20 a 24;1229
4;4203;Coquimbo;Los Vilos;775;764;25 a 29;1539
4;4203;Coquimbo;Los Vilos;810;898;30 a 34;1708
4;4203;Coquimbo;Los Vilos;813;864;35 a 39;1677
4;4203;Coquimbo;Los Vilos;734;739;40 a 44;1473
4;4203;Coquimbo;Los Vilos;643;731;45 a 49;1374
4;4203;Coquimbo;Los Vilos;728;671;50 a 54;1399
4;4203;Coquimbo;Los Vilos;665;752;55 a 59;1417
4;4203;Coquimbo;Los Vilos;742;768;60 a 64;1510
4;4203;Coquimbo;Los Vilos;589;669;65 a 69;1258
4;4203;Coquimbo;Los Vilos;444;467;70 a 74;911
4;4203;Coquimbo;Los Vilos;312;361;75 a 79;673
4;4203;Coquimbo;Los Vilos;186;249;80 a 84;435
4;4203;Coquimbo;Los Vilos;160;247;85 o más;407
4;4204;Coquimbo;Salamanca;653;593;0 a 4;1246
4;4204;Coquimbo;Salamanca;878;874;5 a 9;1752
4;4204;Coquimbo;Salamanca;1077;1052;10 a 14;2129
4;4204;Coquimbo;Salamanca;881;816;15 a 19;1697
4;4204;Coquimbo;Salamanca;784;716;20 a 24;1500
4;4204;Coquimbo;Salamanca;875;910;25 a 29;1785
4;4204;Coquimbo;Salamanca;999;1050;30 a 34;2049
4;4204;Coquimbo;Salamanca;1005;1072;35 a 39;2077
4;4204;Coquimbo;Salamanca;881;948;40 a 44;1829
4;4204;Coquimbo;Salamanca;843;1010;45 a 49;1853
4;4204;Coquimbo;Salamanca;943;932;50 a 54;1875
4;4204;Coquimbo;Salamanca;938;953;55 a 59;1891
4;4204;Coquimbo;Salamanca;856;844;60 a 64;1700
4;4204;Coquimbo;Salamanca;733;689;65 a 69;1422
4;4204;Coquimbo;Salamanca;567;549;70 a 74;1116
4;4204;Coquimbo;Salamanca;376;436;75 a 79;812
4;4204;Coquimbo;Salamanca;268;301;80 a 84;569
4;4204;Coquimbo;Salamanca;215;306;85 o más;521
4;4301;Coquimbo;Ovalle;2692;2714;0 a 4;5406
4;4301;Coquimbo;Ovalle;4000;3810;5 a 9;7810
4;4301;Coquimbo;Ovalle;4642;4437;10 a 14;9079
4;4301;Coquimbo;Ovalle;3997;3788;15 a 19;7785
4;4301;Coquimbo;Ovalle;3802;3619;20 a 24;7421
4;4301;Coquimbo;Ovalle;4225;4362;25 a 29;8587
4;4301;Coquimbo;Ovalle;4656;4942;30 a 34;9598
4;4301;Coquimbo;Ovalle;4227;4684;35 a 39;8911
4;4301;Coquimbo;Ovalle;3750;4042;40 a 44;7792
4;4301;Coquimbo;Ovalle;3449;3923;45 a 49;7372
4;4301;Coquimbo;Ovalle;3382;3833;50 a 54;7215
4;4301;Coquimbo;Ovalle;3430;4007;55 a 59;7437
4;4301;Coquimbo;Ovalle;3287;3639;60 a 64;6926
4;4301;Coquimbo;Ovalle;2725;3018;65 a 69;5743
4;4301;Coquimbo;Ovalle;1961;2249;70 a 74;4210
4;4301;Coquimbo;Ovalle;1369;1655;75 a 79;3024
4;4301;Coquimbo;Ovalle;984;1273;80 a 84;2257
4;4301;Coquimbo;Ovalle;733;1390;85 o más;2123
4;4302;Coquimbo;Combarbalá;224;227;0 a 4;451
4;4302;Coquimbo;Combarbalá;363;349;5 a 9;712
4;4302;Coquimbo;Combarbalá;432;372;10 a 14;804
4;4302;Coquimbo;Combarbalá;376;360;15 a 19;736
4;4302;Coquimbo;Combarbalá;310;284;20 a 24;594
4;4302;Coquimbo;Combarbalá;342;380;25 a 29;722
4;4302;Coquimbo;Combarbalá;383;388;30 a 34;771
4;4302;Coquimbo;Combarbalá;326;375;35 a 39;701
4;4302;Coquimbo;Combarbalá;355;398;40 a 44;753
4;4302;Coquimbo;Combarbalá;431;432;45 a 49;863
4;4302;Coquimbo;Combarbalá;481;498;50 a 54;979
4;4302;Coquimbo;Combarbalá;495;511;55 a 59;1006
4;4302;Coquimbo;Combarbalá;467;477;60 a 64;944
4;4302;Coquimbo;Combarbalá;393;420;65 a 69;813
4;4302;Coquimbo;Combarbalá;353;377;70 a 74;730
4;4302;Coquimbo;Combarbalá;258;289;75 a 79;547
4;4302;Coquimbo;Combarbalá;192;252;80 a 84;444
4;4302;Coquimbo;Combarbalá;124;260;85 o más;384
4;4303;Coquimbo;Monte Patria;664;704;0 a 4;1368
4;4303;Coquimbo;Monte Patria;968;910;5 a 9;1878
4;4303;Coquimbo;Monte Patria;1113;1091;10 a 14;2204
4;4303;Coquimbo;Monte Patria;965;953;15 a 19;1918
4;4303;Coquimbo;Monte Patria;927;907;20 a 24;1834
4;4303;Coquimbo;Monte Patria;928;951;25 a 29;1879
4;4303;Coquimbo;Monte Patria;941;1068;30 a 34;2009
4;4303;Coquimbo;Monte Patria;907;1037;35 a 39;1944
4;4303;Coquimbo;Monte Patria;893;959;40 a 44;1852
4;4303;Coquimbo;Monte Patria;847;1019;45 a 49;1866
4;4303;Coquimbo;Monte Patria;1012;1041;50 a 54;2053
4;4303;Coquimbo;Monte Patria;1112;1126;55 a 59;2238
4;4303;Coquimbo;Monte Patria;940;973;60 a 64;1913
4;4303;Coquimbo;Monte Patria;814;789;65 a 69;1603
4;4303;Coquimbo;Monte Patria;620;560;70 a 74;1180
4;4303;Coquimbo;Monte Patria;457;455;75 a 79;912
4;4303;Coquimbo;Monte Patria;322;364;80 a 84;686
4;4303;Coquimbo;Monte Patria;273;387;85 o más;660
4;4304;Coquimbo;Punitaqui;295;260;0 a 4;555
4;4304;Coquimbo;Punitaqui;420;390;5 a 9;810
4;4304;Coquimbo;Punitaqui;477;428;10 a 14;905
4;4304;Coquimbo;Punitaqui;419;407;15 a 19;826
4;4304;Coquimbo;Punitaqui;334;382;20 a 24;716
4;4304;Coquimbo;Punitaqui;366;380;25 a 29;746
4;4304;Coquimbo;Punitaqui;371;427;30 a 34;798
4;4304;Coquimbo;Punitaqui;386;394;35 a 39;780
4;4304;Coquimbo;Punitaqui;378;378;40 a 44;756
4;4304;Coquimbo;Punitaqui;347;417;45 a 49;764
4;4304;Coquimbo;Punitaqui;354;418;50 a 54;772
4;4304;Coquimbo;Punitaqui;408;386;55 a 59;794
4;4304;Coquimbo;Punitaqui;367;358;60 a 64;725
4;4304;Coquimbo;Punitaqui;337;341;65 a 69;678
4;4304;Coquimbo;Punitaqui;270;263;70 a 74;533
4;4304;Coquimbo;Punitaqui;200;183;75 a 79;383
4;4304;Coquimbo;Punitaqui;139;140;80 a 84;279
4;4304;Coquimbo;Punitaqui;107;149;85 o más;256
4;4305;Coquimbo;Río Hurtado;74;70;0 a 4;144
4;4305;Coquimbo;Río Hurtado;88;113;5 a 9;201
4;4305;Coquimbo;Río Hurtado;120;136;10 a 14;256
4;4305;Coquimbo;Río Hurtado;132;117;15 a 19;249
4;4305;Coquimbo;Río Hurtado;106;104;20 a 24;210
4;4305;Coquimbo;Río Hurtado;95;112;25 a 29;207
4;4305;Coquimbo;Río Hurtado;146;128;30 a 34;274
4;4305;Coquimbo;Río Hurtado;136;129;35 a 39;265
4;4305;Coquimbo;Río Hurtado;125;120;40 a 44;245
4;4305;Coquimbo;Río Hurtado;145;133;45 a 49;278
4;4305;Coquimbo;Río Hurtado;130;141;50 a 54;271
4;4305;Coquimbo;Río Hurtado;170;184;55 a 59;354
4;4305;Coquimbo;Río Hurtado;182;154;60 a 64;336
4;4305;Coquimbo;Río Hurtado;176;130;65 a 69;306
4;4305;Coquimbo;Río Hurtado;112;133;70 a 74;245
4;4305;Coquimbo;Río Hurtado;95;117;75 a 79;212
4;4305;Coquimbo;Río Hurtado;65;80;80 a 84;145
4;4305;Coquimbo;Río Hurtado;56;80;85 o más;136
5;5101;Valparaíso;Valparaíso;5718;5445;0 a 4;11163
5;5101;Valparaíso;Valparaíso;8012;7582;5 a 9;15594
5;5101;Valparaíso;Valparaíso;9054;8466;10 a 14;17520
5;5101;Valparaíso;Valparaíso;9462;8783;15 a 19;18245
5;5101;Valparaíso;Valparaíso;11686;11064;20 a 24;22750
5;5101;Valparaíso;Valparaíso;11361;10679;25 a 29;22040
5;5101;Valparaíso;Valparaíso;11747;11315;30 a 34;23062
5;5101;Valparaíso;Valparaíso;10270;10098;35 a 39;20368
5;5101;Valparaíso;Valparaíso;9214;9590;40 a 44;18804
5;5101;Valparaíso;Valparaíso;8010;8834;45 a 49;16844
5;5101;Valparaíso;Valparaíso;8212;8898;50 a 54;17110
5;5101;Valparaíso;Valparaíso;8154;9275;55 a 59;17429
5;5101;Valparaíso;Valparaíso;7946;9525;60 a 64;17471
5;5101;Valparaíso;Valparaíso;6980;8183;65 a 69;15163
5;5101;Valparaíso;Valparaíso;5141;6526;70 a 74;11667
5;5101;Valparaíso;Valparaíso;3771;5121;75 a 79;8892
5;5101;Valparaíso;Valparaíso;2171;3549;80 a 84;5720
5;5101;Valparaíso;Valparaíso;1585;3511;85 o más;5096
5;5102;Valparaíso;Casablanca;799;682;0 a 4;1481
5;5102;Valparaíso;Casablanca;941;930;5 a 9;1871
5;5102;Valparaíso;Casablanca;1026;1021;10 a 14;2047
5;5102;Valparaíso;Casablanca;986;957;15 a 19;1943
5;5102;Valparaíso;Casablanca;982;966;20 a 24;1948
5;5102;Valparaíso;Casablanca;1042;1051;25 a 29;2093
5;5102;Valparaíso;Casablanca;1158;1082;30 a 34;2240
5;5102;Valparaíso;Casablanca;1032;1179;35 a 39;2211
5;5102;Valparaíso;Casablanca;932;1071;40 a 44;2003
5;5102;Valparaíso;Casablanca;922;955;45 a 49;1877
5;5102;Valparaíso;Casablanca;955;1018;50 a 54;1973
5;5102;Valparaíso;Casablanca;902;1018;55 a 59;1920
5;5102;Valparaíso;Casablanca;915;942;60 a 64;1857
5;5102;Valparaíso;Casablanca;712;765;65 a 69;1477
5;5102;Valparaíso;Casablanca;516;603;70 a 74;1119
5;5102;Valparaíso;Casablanca;347;413;75 a 79;760
5;5102;Valparaíso;Casablanca;230;338;80 a 84;568
5;5102;Valparaíso;Casablanca;185;303;85 o más;488
5;5103;Valparaíso;Concón;1087;1029;0 a 4;2116
5;5103;Valparaíso;Concón;1377;1367;5 a 9;2744
5;5103;Valparaíso;Concón;1507;1486;10 a 14;2993
5;5103;Valparaíso;Concón;1533;1494;15 a 19;3027
5;5103;Valparaíso;Concón;1696;1575;20 a 24;3271
5;5103;Valparaíso;Concón;1768;1682;25 a 29;3450
5;5103;Valparaíso;Concón;1882;2017;30 a 34;3899
5;5103;Valparaíso;Concón;1792;1835;35 a 39;3627
5;5103;Valparaíso;Concón;1619;1792;40 a 44;3411
5;5103;Valparaíso;Concón;1413;1639;45 a 49;3052
5;5103;Valparaíso;Concón;1473;1639;50 a 54;3112
5;5103;Valparaíso;Concón;1452;1664;55 a 59;3116
5;5103;Valparaíso;Concón;1433;1673;60 a 64;3106
5;5103;Valparaíso;Concón;1061;1455;65 a 69;2516
5;5103;Valparaíso;Concón;811;991;70 a 74;1802
5;5103;Valparaíso;Concón;629;809;75 a 79;1438
5;5103;Valparaíso;Concón;371;517;80 a 84;888
5;5103;Valparaíso;Concón;249;477;85 o más;726
5;5104;Valparaíso;Juan Fernández;25;34;0 a 4;59
5;5104;Valparaíso;Juan Fernández;20;33;5 a 9;53
5;5104;Valparaíso;Juan Fernández;46;31;10 a 14;77
5;5104;Valparaíso;Juan Fernández;20;26;15 a 19;46
5;5104;Valparaíso;Juan Fernández;5;11;20 a 24;16
5;5104;Valparaíso;Juan Fernández;33;31;25 a 29;64
5;5104;Valparaíso;Juan Fernández;53;38;30 a 34;91
5;5104;Valparaíso;Juan Fernández;52;56;35 a 39;108
5;5104;Valparaíso;Juan Fernández;36;30;40 a 44;66
5;5104;Valparaíso;Juan Fernández;37;24;45 a 49;61
5;5104;Valparaíso;Juan Fernández;25;22;50 a 54;47
5;5104;Valparaíso;Juan Fernández;23;22;55 a 59;45
5;5104;Valparaíso;Juan Fernández;17;28;60 a 64;45
5;5104;Valparaíso;Juan Fernández;30;27;65 a 69;57
5;5104;Valparaíso;Juan Fernández;21;18;70 a 74;39
5;5104;Valparaíso;Juan Fernández;8;6;75 a 79;14
5;5104;Valparaíso;Juan Fernández;5;5;80 a 84;10
5;5104;Valparaíso;Juan Fernández;2;4;85 o más;6
5;5105;Valparaíso;Puchuncaví;531;519;0 a 4;1050
5;5105;Valparaíso;Puchuncaví;708;659;5 a 9;1367
5;5105;Valparaíso;Puchuncaví;788;738;10 a 14;1526
5;5105;Valparaíso;Puchuncaví;702;639;15 a 19;1341
5;5105;Valparaíso;Puchuncaví;675;609;20 a 24;1284
5;5105;Valparaíso;Puchuncaví;676;675;25 a 29;1351
5;5105;Valparaíso;Puchuncaví;797;812;30 a 34;1609
5;5105;Valparaíso;Puchuncaví;788;795;35 a 39;1583
5;5105;Valparaíso;Puchuncaví;752;777;40 a 44;1529
5;5105;Valparaíso;Puchuncaví;659;682;45 a 49;1341
5;5105;Valparaíso;Puchuncaví;709;724;50 a 54;1433
5;5105;Valparaíso;Puchuncaví;737;753;55 a 59;1490
5;5105;Valparaíso;Puchuncaví;732;825;60 a 64;1557
5;5105;Valparaíso;Puchuncaví;694;750;65 a 69;1444
5;5105;Valparaíso;Puchuncaví;486;565;70 a 74;1051
5;5105;Valparaíso;Puchuncaví;377;368;75 a 79;745
5;5105;Valparaíso;Puchuncaví;191;241;80 a 84;432
5;5105;Valparaíso;Puchuncaví;154;252;85 o más;406
5;5107;Valparaíso;Quintero;890;868;0 a 4;1758
5;5107;Valparaíso;Quintero;1164;1147;5 a 9;2311
5;5107;Valparaíso;Quintero;1333;1270;10 a 14;2603
5;5107;Valparaíso;Quintero;1125;1079;15 a 19;2204
5;5107;Valparaíso;Quintero;1167;1110;20 a 24;2277
5;5107;Valparaíso;Quintero;1204;1190;25 a 29;2394
5;5107;Valparaíso;Quintero;1257;1293;30 a 34;2550
