Codigo_region;Circunscripción_senatorial;Distrito;region;comuna;votos_validos_candidato;candidato;votos_candidato
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;DIEGO DE ALMAGRO;1085;GABRIEL BORIC FONT;1085
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;DIEGO DE ALMAGRO;561;JOSE ANTONIO KAST RIST;561
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;DIEGO DE ALMAGRO;987;YASNA PROVOSTE CAMPILLAY;987
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;DIEGO DE ALMAGRO;192;SEBASTIAN SICHEL RAMIREZ;192
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;DIEGO DE ALMAGRO;73;EDUARDO ARTES BRICHETTI;73
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;DIEGO DE ALMAGRO;244;MARCO ENRIQUEZ-OMINAMI GUMUCIO;244
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;DIEGO DE ALMAGRO;1486;FRANCO ALDO PARISI FERNANDEZ;1486
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;DIEGO DE ALMAGRO;0;VOTOS EN BLANCO;20
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;DIEGO DE ALMAGRO;0;VOTOS NULOS;46
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;FREIRINA;425;GABRIEL BORIC FONT;425
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;FREIRINA;305;JOSE ANTONIO KAST RIST;305
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;FREIRINA;1168;YASNA PROVOSTE CAMPILLAY;1168
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;FREIRINA;135;SEBASTIAN SICHEL RAMIREZ;135
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;FREIRINA;22;EDUARDO ARTES BRICHETTI;22
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;FREIRINA;69;MARCO ENRIQUEZ-OMINAMI GUMUCIO;69
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;FREIRINA;512;FRANCO ALDO PARISI FERNANDEZ;512
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;FREIRINA;0;VOTOS EN BLANCO;12
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;FREIRINA;0;VOTOS NULOS;17
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;HUASCO;641;GABRIEL BORIC FONT;641
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;HUASCO;538;JOSE ANTONIO KAST RIST;538
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;HUASCO;1309;YASNA PROVOSTE CAMPILLAY;1309
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;HUASCO;196;SEBASTIAN SICHEL RAMIREZ;196
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;HUASCO;58;EDUARDO ARTES BRICHETTI;58
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;HUASCO;193;MARCO ENRIQUEZ-OMINAMI GUMUCIO;193
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;HUASCO;930;FRANCO ALDO PARISI FERNANDEZ;930
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;HUASCO;0;VOTOS EN BLANCO;15
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;HUASCO;0;VOTOS NULOS;33
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;TIERRA AMARILLA;849;GABRIEL BORIC FONT;849
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;TIERRA AMARILLA;737;JOSE ANTONIO KAST RIST;737
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;TIERRA AMARILLA;1162;YASNA PROVOSTE CAMPILLAY;1162
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;TIERRA AMARILLA;318;SEBASTIAN SICHEL RAMIREZ;318
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;TIERRA AMARILLA;45;EDUARDO ARTES BRICHETTI;45
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;TIERRA AMARILLA;279;MARCO ENRIQUEZ-OMINAMI GUMUCIO;279
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;TIERRA AMARILLA;1616;FRANCO ALDO PARISI FERNANDEZ;1616
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;TIERRA AMARILLA;0;VOTOS EN BLANCO;23
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;TIERRA AMARILLA;0;VOTOS NULOS;43
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;VALLENAR;2823;GABRIEL BORIC FONT;2823
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;VALLENAR;2806;JOSE ANTONIO KAST RIST;2806
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;VALLENAR;8653;YASNA PROVOSTE CAMPILLAY;8653
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;VALLENAR;1110;SEBASTIAN SICHEL RAMIREZ;1110
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;VALLENAR;174;EDUARDO ARTES BRICHETTI;174
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;VALLENAR;526;MARCO ENRIQUEZ-OMINAMI GUMUCIO;526
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;VALLENAR;3937;FRANCO ALDO PARISI FERNANDEZ;3937
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;VALLENAR;0;VOTOS EN BLANCO;65
3;CIRCUNSCRIPCION SENATORIAL 4;DISTRITO 4;DE ATACAMA;VALLENAR;0;VOTOS NULOS;113
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ANDACOLLO;1181;GABRIEL BORIC FONT;1181
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ANDACOLLO;661;JOSE ANTONIO KAST RIST;661
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ANDACOLLO;797;YASNA PROVOSTE CAMPILLAY;797
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ANDACOLLO;307;SEBASTIAN SICHEL RAMIREZ;307
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ANDACOLLO;64;EDUARDO ARTES BRICHETTI;64
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ANDACOLLO;408;MARCO ENRIQUEZ-OMINAMI GUMUCIO;408
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ANDACOLLO;1172;FRANCO ALDO PARISI FERNANDEZ;1172
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ANDACOLLO;0;VOTOS EN BLANCO;49
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ANDACOLLO;0;VOTOS NULOS;61
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;CANELA;1161;GABRIEL BORIC FONT;1161
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;CANELA;663;JOSE ANTONIO KAST RIST;663
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;CANELA;851;YASNA PROVOSTE CAMPILLAY;851
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;CANELA;294;SEBASTIAN SICHEL RAMIREZ;294
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;CANELA;46;EDUARDO ARTES BRICHETTI;46
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;CANELA;134;MARCO ENRIQUEZ-OMINAMI GUMUCIO;134
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;CANELA;679;FRANCO ALDO PARISI FERNANDEZ;679
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;CANELA;0;VOTOS EN BLANCO;36
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;CANELA;0;VOTOS NULOS;39
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COMBARBALA;1212;GABRIEL BORIC FONT;1212
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COMBARBALA;885;JOSE ANTONIO KAST RIST;885
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COMBARBALA;1270;YASNA PROVOSTE CAMPILLAY;1270
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COMBARBALA;377;SEBASTIAN SICHEL RAMIREZ;377
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COMBARBALA;67;EDUARDO ARTES BRICHETTI;67
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COMBARBALA;211;MARCO ENRIQUEZ-OMINAMI GUMUCIO;211
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COMBARBALA;937;FRANCO ALDO PARISI FERNANDEZ;937
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COMBARBALA;0;VOTOS EN BLANCO;58
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COMBARBALA;0;VOTOS NULOS;56
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COQUIMBO;18946;GABRIEL BORIC FONT;18946
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COQUIMBO;15848;JOSE ANTONIO KAST RIST;15848
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COQUIMBO;7919;YASNA PROVOSTE CAMPILLAY;7919
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COQUIMBO;7477;SEBASTIAN SICHEL RAMIREZ;7477
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COQUIMBO;1052;EDUARDO ARTES BRICHETTI;1052
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COQUIMBO;5797;MARCO ENRIQUEZ-OMINAMI GUMUCIO;5797
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COQUIMBO;14955;FRANCO ALDO PARISI FERNANDEZ;14955
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COQUIMBO;0;VOTOS EN BLANCO;307
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;COQUIMBO;0;VOTOS NULOS;559
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ILLAPEL;3146;GABRIEL BORIC FONT;3146
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ILLAPEL;1953;JOSE ANTONIO KAST RIST;1953
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ILLAPEL;2104;YASNA PROVOSTE CAMPILLAY;2104
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ILLAPEL;1061;SEBASTIAN SICHEL RAMIREZ;1061
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ILLAPEL;150;EDUARDO ARTES BRICHETTI;150
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ILLAPEL;746;MARCO ENRIQUEZ-OMINAMI GUMUCIO;746
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ILLAPEL;2738;FRANCO ALDO PARISI FERNANDEZ;2738
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ILLAPEL;0;VOTOS EN BLANCO;70
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;ILLAPEL;0;VOTOS NULOS;82
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA HIGUERA;459;GABRIEL BORIC FONT;459
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA HIGUERA;322;JOSE ANTONIO KAST RIST;322
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA HIGUERA;296;YASNA PROVOSTE CAMPILLAY;296
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA HIGUERA;109;SEBASTIAN SICHEL RAMIREZ;109
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA HIGUERA;30;EDUARDO ARTES BRICHETTI;30
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA HIGUERA;116;MARCO ENRIQUEZ-OMINAMI GUMUCIO;116
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA HIGUERA;406;FRANCO ALDO PARISI FERNANDEZ;406
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA HIGUERA;0;VOTOS EN BLANCO;26
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA HIGUERA;0;VOTOS NULOS;23
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA SERENA;23117;GABRIEL BORIC FONT;23117
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA SERENA;20297;JOSE ANTONIO KAST RIST;20297
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA SERENA;9044;YASNA PROVOSTE CAMPILLAY;9044
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA SERENA;10034;SEBASTIAN SICHEL RAMIREZ;10034
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA SERENA;1218;EDUARDO ARTES BRICHETTI;1218
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA SERENA;5565;MARCO ENRIQUEZ-OMINAMI GUMUCIO;5565
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA SERENA;13763;FRANCO ALDO PARISI FERNANDEZ;13763
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA SERENA;0;VOTOS EN BLANCO;255
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LA SERENA;0;VOTOS NULOS;532
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LOS VILOS;2142;GABRIEL BORIC FONT;2142
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LOS VILOS;1431;JOSE ANTONIO KAST RIST;1431
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LOS VILOS;1331;YASNA PROVOSTE CAMPILLAY;1331
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LOS VILOS;801;SEBASTIAN SICHEL RAMIREZ;801
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LOS VILOS;150;EDUARDO ARTES BRICHETTI;150
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LOS VILOS;659;MARCO ENRIQUEZ-OMINAMI GUMUCIO;659
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LOS VILOS;1345;FRANCO ALDO PARISI FERNANDEZ;1345
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LOS VILOS;0;VOTOS EN BLANCO;42
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;LOS VILOS;0;VOTOS NULOS;74
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;MONTE PATRIA;1972;GABRIEL BORIC FONT;1972
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;MONTE PATRIA;1896;JOSE ANTONIO KAST RIST;1896
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;MONTE PATRIA;1837;YASNA PROVOSTE CAMPILLAY;1837
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;MONTE PATRIA;794;SEBASTIAN SICHEL RAMIREZ;794
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;MONTE PATRIA;185;EDUARDO ARTES BRICHETTI;185
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;MONTE PATRIA;748;MARCO ENRIQUEZ-OMINAMI GUMUCIO;748
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;MONTE PATRIA;2623;FRANCO ALDO PARISI FERNANDEZ;2623
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;MONTE PATRIA;0;VOTOS EN BLANCO;80
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;MONTE PATRIA;0;VOTOS NULOS;115
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;OVALLE;8759;GABRIEL BORIC FONT;8759
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;OVALLE;7745;JOSE ANTONIO KAST RIST;7745
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;OVALLE;5571;YASNA PROVOSTE CAMPILLAY;5571
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;OVALLE;3731;SEBASTIAN SICHEL RAMIREZ;3731
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;OVALLE;420;EDUARDO ARTES BRICHETTI;420
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;OVALLE;2765;MARCO ENRIQUEZ-OMINAMI GUMUCIO;2765
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;OVALLE;7777;FRANCO ALDO PARISI FERNANDEZ;7777
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;OVALLE;0;VOTOS EN BLANCO;191
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;OVALLE;0;VOTOS NULOS;312
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PAIHUANO;576;GABRIEL BORIC FONT;576
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PAIHUANO;488;JOSE ANTONIO KAST RIST;488
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PAIHUANO;289;YASNA PROVOSTE CAMPILLAY;289
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PAIHUANO;274;SEBASTIAN SICHEL RAMIREZ;274
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PAIHUANO;37;EDUARDO ARTES BRICHETTI;37
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PAIHUANO;146;MARCO ENRIQUEZ-OMINAMI GUMUCIO;146
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PAIHUANO;277;FRANCO ALDO PARISI FERNANDEZ;277
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PAIHUANO;0;VOTOS EN BLANCO;14
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PAIHUANO;0;VOTOS NULOS;17
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PUNITAQUI;819;GABRIEL BORIC FONT;819
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PUNITAQUI;682;JOSE ANTONIO KAST RIST;682
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PUNITAQUI;709;YASNA PROVOSTE CAMPILLAY;709
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PUNITAQUI;296;SEBASTIAN SICHEL RAMIREZ;296
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PUNITAQUI;31;EDUARDO ARTES BRICHETTI;31
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PUNITAQUI;262;MARCO ENRIQUEZ-OMINAMI GUMUCIO;262
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PUNITAQUI;1244;FRANCO ALDO PARISI FERNANDEZ;1244
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PUNITAQUI;0;VOTOS EN BLANCO;45
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;PUNITAQUI;0;VOTOS NULOS;44
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;RIO HURTADO;327;GABRIEL BORIC FONT;327
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;RIO HURTADO;365;JOSE ANTONIO KAST RIST;365
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;RIO HURTADO;396;YASNA PROVOSTE CAMPILLAY;396
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;RIO HURTADO;195;SEBASTIAN SICHEL RAMIREZ;195
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;RIO HURTADO;20;EDUARDO ARTES BRICHETTI;20
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;RIO HURTADO;124;MARCO ENRIQUEZ-OMINAMI GUMUCIO;124
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;RIO HURTADO;326;FRANCO ALDO PARISI FERNANDEZ;326
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;RIO HURTADO;0;VOTOS EN BLANCO;13
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;RIO HURTADO;0;VOTOS NULOS;23
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;SALAMANCA;2131;GABRIEL BORIC FONT;2131
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;SALAMANCA;2017;JOSE ANTONIO KAST RIST;2017
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;SALAMANCA;1610;YASNA PROVOSTE CAMPILLAY;1610
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;SALAMANCA;832;SEBASTIAN SICHEL RAMIREZ;832
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;SALAMANCA;141;EDUARDO ARTES BRICHETTI;141
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;SALAMANCA;577;MARCO ENRIQUEZ-OMINAMI GUMUCIO;577
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;SALAMANCA;2512;FRANCO ALDO PARISI FERNANDEZ;2512
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;SALAMANCA;0;VOTOS EN BLANCO;73
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;SALAMANCA;0;VOTOS NULOS;85
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;VICUÑA;2255;GABRIEL BORIC FONT;2255
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;VICUÑA;1745;JOSE ANTONIO KAST RIST;1745
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;VICUÑA;1968;YASNA PROVOSTE CAMPILLAY;1968
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;VICUÑA;822;SEBASTIAN SICHEL RAMIREZ;822
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;VICUÑA;124;EDUARDO ARTES BRICHETTI;124
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;VICUÑA;537;MARCO ENRIQUEZ-OMINAMI GUMUCIO;537
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;VICUÑA;1672;FRANCO ALDO PARISI FERNANDEZ;1672
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;VICUÑA;0;VOTOS EN BLANCO;62
4;CIRCUNSCRIPCION SENATORIAL 5;DISTRITO 5;DE COQUIMBO;VICUÑA;0;VOTOS NULOS;119
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;CABILDO;2322;GABRIEL BORIC FONT;2322
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;CABILDO;1437;JOSE ANTONIO KAST RIST;1437
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;CABILDO;1258;YASNA PROVOSTE CAMPILLAY;1258
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;CABILDO;663;SEBASTIAN SICHEL RAMIREZ;663
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;CABILDO;100;EDUARDO ARTES BRICHETTI;100
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;CABILDO;680;MARCO ENRIQUEZ-OMINAMI GUMUCIO;680
